Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice
26247,Roederer Brut Premier,750mL,6,341.94,56.99
26248,Roederer Cristal,750mL,32,7699.68,240.615
26250,Roederer Est Brut,750mL,169,4119.3099999999995,24.37461538461538
26285,Moet & Chandon Imperial,1.5L,66,5041.34,76.3839393939394
26383,Buehler Chard RRV,750mL,2275,27397.25,12.042747252747253
26390,Pepperwood Grove Cab Svgn,750mL,166,1326.34,7.989999999999999
26391,Pepperwood Grove Chard,750mL,92,735.08,7.99
26392,Pepperwood Grove Pnt Nr,750mL,86,687.14,7.99
26395,Trapiche Cab Svgn Oak Cask,750mL,335,2688.65,8.025820895522388
26396,Trapiche Chard,750mL,12,71.88,5.989999999999999
26399,Trapiche Malbec Mendoza Oak,750mL,1746,14094.54,8.072474226804124
26426,Pommery Brut Royale,750mL,226,7455.740000000001,32.99
26427,Latour Pouilly Fuisse,750mL,222,4909.78,22.116126126126126
26428,Latour Macon Village Chamery,750mL,141,1982.59,14.060921985815602
26429,Bollinger Brut Special Cuve,750mL,23,1824.77,79.33782608695653
26456,Ravenswood Vntnrs Blnd Chard,750mL,539,4026.41,7.470148423005566
26462,Ravenswood Znfdl Sonoma,750mL,220,3737.7999999999997,16.99
26463,Ravenswood Vints Blend Znfdl,750mL,1210,10189.9,8.421404958677686
26497,Ch Ste Michelle Canoe Rdg Me,750mL,35,663.65,18.96142857142857
26501,Rodney Strong Knotty Vn Znfl,750mL,56,1121.44,20.025714285714287
26530,Corbett Canyon Merlot,1.5L,475,3398.25,7.154210526315789
26551,C R Clrs Fortissimo Red,4L,103,2264.97,21.99
26557,King Est Pnt Gris Ore,750mL,246,4187.54,17.022520325203253
26558,King Est Pnt Nr Ore,750mL,56,1408.4399999999998,25.150714285714283
26632,R Mondavi Pvt Sel Znfdl,750mL,80,725.2,9.065000000000001
26644,Guenoc Est Guenoc Vly Chard,750mL,11,71.39,6.49
26646,Guenoc Petite Sirah N Cst,750mL,54,809.46,14.99
26663,Benziger Pnt Nr Sonoma,750mL,25,499.75,19.99
26732,Bonterra Cab Svgn Organic,750mL,706,9876.94,13.99
26739,Chalk Hill Chard RRV,750mL,48,1919.52,39.99
26744,Santa Lucia Sangvs Monte Ant,750mL,491,5887.09,11.99
26755,Franzia Chianti Tap,5L,267,4115.33,15.41322097378277
26779,Stonehedge Cab Svgn Cal,750mL,200,1998.0,9.99
26787,Moet & Chandon Imperial,187mL,281,3281.69,11.678612099644129
26811,Canyon Rd Merlot Cal,750mL,88,421.52,4.79
26817,Ravenswood Vntrs Blnd Merlot,750mL,547,4657.93,8.515411334552104
26818,Ravenswood Znfdl Napa,750mL,128,2174.72,16.99
26821,Estancia Merlot Central Cst,750mL,542,5446.58,10.049040590405903
26826,Pellegrino Marsala Sweet,750mL,12,143.88,11.99
26827,Cavit Merlot Trentino,1.5L,148,2038.52,13.773783783783784
26828,Citra Sangiovese Red,1.5L,26,155.74,5.99
26876,Pol Roger Brut Vintage,750mL,36,2879.64,79.99
26885,Jolivet Sancerre,750mL,73,1573.27,21.55164383561644
26886,Jolivet Pouilly Fume Pascal,750mL,1,21.99,21.99
26889,Jaboulet Crozes Hermitage L,750mL,8,157.92,19.74
26939,Ramos Pinto 10-Yr Tawny Red,750mL,9,378.91,42.101111111111116
26943,Jordan Cab Svgn Alex Valley,750mL,110,5498.9,49.989999999999995
26944,Jordan Chard Sonoma,750mL,35,979.65,27.99
26945,Ferrari-Carano Fume Bl,750mL,353,5750.469999999999,16.290283286118978
26947,Ferrari-Carano Merlot,750mL,48,1227.52,25.573333333333334
26948,Ferrari-Carano Chard,750mL,621,13709.789999999999,22.076956521739127
26949,Sonoma-Cutrer Chard RRV,750mL,496,11403.039999999999,22.99
26966,De Loach Cab Svgn Cal,750mL,560,5594.4,9.99
27033,Penfolds B28 Shiraz/Kalimna,750mL,5,164.95000000000002,32.99
27042,Luna di Luna Chard/Pnt Grigo,750mL,618,6245.82,10.106504854368932
27065,David Bruce Pnt Nr Sonoma,750mL,33,1154.67,34.99
27097,Vieux Telegraphe Chtnf Pape,750mL,34,2549.66,74.99
27111,Masi Amarone Costasera Valp,750mL,25,1499.75,59.99
27138,Korbel Brut,187mL 4 Pk,24,383.76,15.99
27145,Schmitt Sohne QbA,750mL,433,4542.67,10.491154734411086
27146,Codice Sierra Cantabria Red,750mL,123,1228.77,9.99
27160,Vieux Telegraphe Chtnf Bl,750mL,5,339.95,67.99
27176,Peter Vella Delicious Red B/,5L,95,1424.05,14.99
27212,R Mondavi Cab Svgn Oakville,750mL,21,1249.79,59.51380952380952
27233,Turning Leaf RSV Merlot Cal,750mL,362,2168.38,5.99
27303,Wyndham Bin 555 Shiraz,750mL,228,2267.72,9.946140350877192
27330,Hahn Cab Svgn Santa Lucia,750mL,179,2155.21,12.04027932960894
27331,Hahn Chard Monterey,750mL,107,1282.93,11.99
27350,Almaden Cab Svgn Cal B/B,5L,747,12932.529999999999,17.312623828647922
27351,Almaden Chard Cal B/B,5L,1317,22772.829999999998,17.291442672741077
27361,Borsao Campo de Borja Red,750mL,361,3257.39,9.023240997229916
27368,Muga Rioja RSV,750mL,186,3914.14,21.043763440860214
27370,Sierra Cantabria Crianza,750mL,23,367.77,15.989999999999998
27429,Grahams Six Grapes,750mL,177,3802.2299999999996,21.48152542372881
27432,Emilio Lustau Amontillado S,750mL,24,383.76,15.99
27433,Emilio Lustau Fino Sherry,750mL,16,255.84,15.99
27460,Ecco Domani Merlot Venezie,750mL,193,1928.07,9.99
27461,Ecco Domani Pnt Grigio Venez,750mL,2074,20345.26,9.80967213114754
27472,Secco-Bertani Verona,750mL,63,874.37,13.87888888888889
27488,Stival Pnt Grigio,1.5L,36,467.64,12.99
27503,Ch Ste Michelle Hrse Hvn Svg,750mL,133,1863.67,14.012556390977444
27512,Warre's Late Bottled Vintage,750mL,217,4917.83,22.662811059907835
27514,Clos du Bois RSV Cab Svgn,750mL,75,1479.25,19.723333333333333
27515,Clos du Bois RSV Chard RRV,750mL,152,2410.48,15.858421052631579
27528,Bertani Due Uve White Venet,750mL,101,1109.99,10.99
27556,Querceto Chianti Clsc RSV,750mL,14,349.86,24.990000000000002
27567,Zenato Pinot Grigio Veneto,750mL,129,1744.71,13.524883720930234
27579,Zenato Amarone,750mL,6,404.93999999999994,67.49
27581,Zenato Valpolicella Clsc,750mL,110,1883.8999999999999,17.126363636363635
27591,Righetti Amarone Valpo Clsc,750mL,57,1820.4299999999998,31.93736842105263
27596,MezzaCorona Pnt Grigio,750mL,803,6344.2699999999995,7.9007098381070975
27644,Cline Znfdl Cal,750mL,1204,12027.960000000001,9.99
27679,Henkell Brut,750mL,57,797.43,13.989999999999998
27735,Bogle Cab Svgn Cal,750mL,979,12379.210000000001,12.644749744637386
27797,Casa Lapostolle Merlot,750mL,14,181.85999999999999,12.989999999999998
27798,Casa Lapostolle Svgn Bl,750mL,40,403.6,10.09
27799,Ch de Sancerre Sancerre,750mL,97,2909.0299999999997,29.99
27801,Moet & Chandon Nectar Imper,750mL,81,3725.19,45.99
27802,Moet & Chandon Imperial,375mL,129,3159.21,24.490000000000002
27807,Night Harvest Chard,750mL,129,655.71,5.083023255813954
27808,Blackstone Chard Monterey,750mL,153,1561.47,10.205686274509803
27813,Warre's Warrior Port,750mL,441,6212.59,14.087505668934241
27817,Clos Pegase Carneros Chard,750mL,521,8330.79,15.990000000000002
27830,Silverado Svgn Bl Napa,750mL,389,6625.11,17.031131105398458
27831,Wild Horse CC Chard,750mL,551,6595.49,11.970036297640654
27835,Wild Horse CC Pnt Nr,750mL,566,9597.34,16.956431095406362
27854,F Coppola Black Label Claret,750mL,1857,28482.39,15.337851373182552
27867,Vendange Merlot,1.5L,422,3778.78,8.954454976303317
27907,Sonoma-Cutrer Pierres Chard,750mL,6,239.94,39.99
27911,Ruffino Chianti Clsc Santdam,750mL,47,754.53,16.053829787234044
27932,Marc Bredif Vouvray,750mL,59,1116.4099999999999,18.922203389830507
27934,Terruzzi & Puthod Vernaccia,750mL,1,4.99,4.99
28038,Andre Spumante Calif,750mL,72,431.28,5.989999999999999
28039,Canyon Rd Merlot,1.5L,77,692.23,8.99
28069,Sutter Home Merlot Cal,1.5L,1512,12138.720000000001,8.028253968253969
28070,Sutter Home Moscato Cal,1.5L,265,2647.35,9.99
28081,Gandia Hoya de Cadenas RSV,750mL,475,4270.25,8.99
28092,Cline Ancient Vin Znfdl,750mL,509,7657.91,15.045009823182712
28114,Steele Chard Cal,750mL,356,5716.44,16.057415730337077
28122,Dom Carneros Pnt Nr Napa Vly,750mL,75,1720.25,22.936666666666667
28138,Columbia Crest Grand Chard,750mL,1507,15110.85,10.027106834771068
28146,Kris Heart Rosso,750mL,26,329.74,12.682307692307692
28147,Kris Pnt Grigio Alto Adige,750mL,1921,24528.79,12.768761061946902
28155,Sauvion Muscadet Ch de Cler,750mL,8,127.92,15.99
28156,Sauvion Vouvray,750mL,159,2076.41,13.059182389937106
28162,Villa Maria Chard NZ,750mL,52,771.48,14.836153846153847
28163,Villa Maria Svgn Bl Pvt Bin,750mL,504,7560.96,15.001904761904761
28214,Lagaria Venezie Pnt Grigio,750mL,212,2541.88,11.99
28223,Ch Ste Michelle Canoe Rdge C,750mL,36,693.64,19.267777777777777
28238,Banfi Pnt Grigio Rime,750mL,158,1420.42,8.99
28239,Fetzer Eagle Peak Merlot,1.5L,170,2208.3,12.99
28252,Steele Pacini Mendocno Znfdl,750mL,16,271.84,16.99
28258,Nathanson Creek Cab Svgn,1.5L,236,2283.64,9.6764406779661
28260,Nathanson Creek Chard,1.5L,584,5550.16,9.503698630136986
28262,Nathanson Creek Merlot,1.5L,352,3326.48,9.450227272727274
28266,Nathanson Creek Wh Znfdl,1.5L,60,579.4,9.656666666666666
28272,Gallo Fairbanks Cream Sherry,1.5L,18,80.82,4.489999999999999
28312,Gallo Copperidge Merlot Cal,1.5L,328,2292.72,6.989999999999999
28313,Gallo Copperidge Merlot Cal,750mL,24,95.76,3.99
28316,Livingston Nat Flvrs Chard,1.5L,4,31.96,7.99
28317,Livingston Wh Znfdl Cal,1.5L,2,13.98,6.99
28323,M & R Bianco Vermouth,750mL,1,7.49,7.49
28457,Clos Pegase Merlot Napa,750mL,777,13978.23,17.99
28474,Burgans Albarino Baixas Rio,750mL,460,6005.4,13.055217391304348
28497,Warre's Fine Selected Ruby P,750mL,70,905.3000000000001,12.932857142857143
28538,Shooting Star Chard Lake Cny,750mL,3,44.97,14.99
28548,St Francis Old Vines Znfdl,750mL,336,5426.64,16.150714285714287
28578,Stella Pinot Grigio Umbria,750mL,19,227.81,11.99
28579,R M Woodbridge Merlot Cal,750mL,631,5041.69,7.989999999999999
28580,Silverado Chard,750mL,206,4955.94,24.057961165048543
28606,Cline Viognier Sonoma Count,750mL,69,689.3100000000001,9.99
28658,R Mondavi Pnt Nr Pvt Sel,750mL,1056,9493.44,8.99
28681,F Coppola Rosso Bianco Rosso,750mL,224,2593.76,11.579285714285716
28682,F Coppola Rosso Bianco Pnt G,750mL,299,3445.01,11.521772575250838
28690,Stonehedge Merlot Cal,750mL,136,1358.64,9.99
28736,Turning Leaf RSV Pnt Grigio,750mL,301,1802.99,5.99
28753,Round Hill Common Man Merlot,750mL,24,215.76,8.99
28775,C K Mondavi Merlot,1.5L,435,4800.65,11.035977011494252
28856,Seghesio Znfdl Sonoma,750mL,714,14274.859999999999,19.992801120448178
28887,Livingston Nat Flvrs Chard,3L,166,2156.34,12.99
28888,Livingston Clrs Wh Znfdl Cal,3L,218,2613.82,11.99
28889,Peter Vella Chard Cal B/B,5L,986,15273.14,15.49
28890,Peter Vella Wh Znfdl Cal,5L,391,5861.09,14.99
28919,Gallo Twin Valley Merlot Cal,1.5L,116,1158.84,9.989999999999998
28943,Round Hill Common Man Chard,1.5L,12,191.88,15.99
28946,Silverado Merlot Napa,750mL,78,2275.22,29.169487179487177
28947,R M Woodbridge Merlot Cal,1.5L,1737,21604.63,12.437898675877952
28980,Far Niente Cab Svgn Napa,750mL,1,154.99,154.99
28983,Edmeades Mendocino Znfdl,750mL,76,1139.24,14.99
28984,Kendall Jackson Grand RSV Me,750mL,24,545.76,22.74
29039,Aszu Royal Tokaji 5 Puttony,500mL,30,1319.7,43.99
29077,Pine Ridge Chn Bl/Viognier,750mL,188,2818.12,14.99
29081,Beringer Wh Znfdl/Chard LVS,750mL,116,1108.84,9.55896551724138
29112,Perrin Gigondas,750mL,61,1774.3899999999999,29.088360655737702
29118,Santa Rita RSV Merlot,750mL,174,1748.26,10.047471264367816
29128,Sutter Home Merlot Cal,187mL 4 Pk,608,3641.92,5.99
29129,Sutter Home Wh Merlot Cal,1.5L,44,439.56,9.99
29131,Sutter Home White Merlot Cal,187mL 4 Pk,1,5.99,5.99
29169,Franzia Tap Merlot,5L,1351,21856.49,16.178008882309403
29182,Cantele Salice Salentino Rsv,750mL,67,937.3299999999999,13.989999999999998
29192,Perrin Chtnf du Pape,750mL,75,2541.25,33.88333333333333
29205,La Terre Merlot,1.5L,1,9.49,9.49
29212,R Mondavi Merlot Pvt Sel,750mL,1152,10359.48,8.992604166666666
29248,Toasted Head Chard,750mL,3013,32911.87,10.923289080650516
29352,Elk Cove Pnt Gris Ore,750mL,135,2571.65,19.04925925925926
29353,Elk Cove Pnt Nr Ore,750mL,68,1903.32,27.99
29371,Merryvale Starmont Cab Svgn,750mL,53,1483.47,27.990000000000002
29400,Ch D'Arcins Haut Medoc,750mL,57,1204.4299999999998,21.13035087719298
29407,Wild Horse CC Merlot,750mL,310,4977.9,16.057741935483868
29427,Gekkeikan Sake Calif,18L,31,2076.69,66.99
29431,Clos du Val Cab Svgn Napa,750mL,299,10327.01,34.538494983277594
29433,Clos du Val Carneros Chard,750mL,44,1043.56,23.717272727272725
29434,Clos du Val Merlot Napa,750mL,27,856.73,31.730740740740742
29461,Sandeman Character Sherry,750mL,86,945.14,10.99
29469,Round Hill Merlot Cal,1.5L,18,251.82,13.99
29470,Pahlmeyer Napa Red,750mL,1,169.99,169.99
29472,M & R X Dry Vermouth,Liter,3,26.97,8.99
29477,R Mondavi Pvt Sel Rsl,750mL,239,2173.61,9.094602510460252
29489,Hess Collection Chard Napa,750mL,77,1539.23,19.990000000000002
29558,Livingston Merlot Cal,1.5L,2,15.98,7.99
29616,Kermit Lynch Cotes du Rhone,750mL,217,2834.83,13.063732718894009
29619,Schmitt Sohne Auslese,750mL,183,2594.17,14.175792349726777
29620,Schmitt Sohne Kabinett,750mL,19,246.81,12.99
29621,Schmitt Sohne Spatlese,750mL,117,1428.83,12.212222222222222
29646,Hartley & Gibson Amontillad,750mL,115,1527.85,13.285652173913043
29649,St Hilaire Blanc de Blancs,750mL,195,3535.0499999999997,18.128461538461536
29650,C Y Toro Frontera Shiraz,1.5L,106,952.94,8.99
29676,Hartley & Gisbon Pedro Zimen,750mL,5,99.94999999999999,19.99
29691,Hahn Merlot Central Coast,750mL,125,1501.75,12.014
29696,J Lohr Arroyo Seco Chard,750mL,56,1075.44,19.204285714285714
29714,Planeta La Segreta Rosso,750mL,3,32.97,10.99
29810,Fess Parker Chard,750mL,93,1496.07,16.086774193548386
29835,Casal Garcia Vinho Verde Wh,750mL,645,5153.55,7.99
29942,Livingston Merlot Cal,3L,166,2156.34,12.99
29955,Lindemans Bin 99 Pnt Nr,750mL,48,383.52,7.989999999999999
29996,Wild Horse CC Cab Svgn,750mL,440,7490.599999999999,17.02409090909091
30602,Zardetto Prosecco Conegliano,750mL,218,3138.82,14.398256880733946
30638,San Quirico Vernaccia,750mL,38,595.62,15.67421052631579
30656,Steele Pnt Nr,750mL,211,3601.89,17.070568720379146
30713,Ferrari-Carano Siena Sonoma,750mL,34,720.66,21.195882352941176
30735,Sonoma-Cutrer Cutrer V Chard,750mL,68,1983.32,29.166470588235292
31045,Presidential 20-Yr Tawny Dec,750mL,10,639.9,63.989999999999995
31070,Treana Red Calif,750mL,135,3426.6499999999996,25.38259259259259
31075,J Lohr Hilltop Cab Svgn,750mL,54,1466.46,27.156666666666666
31083,Stags Leap Chard Napa,750mL,115,3697.85,32.15521739130435
31119,Beringer Chard Private RSV,750mL,47,2324.53,49.45808510638298
31120,Groth Chard Napa,750mL,17,509.83,29.99
31157,Livio Felluga Pinot Grigio,750mL,1,24.99,24.99
31160,Monsanto Chianti Clsc RSV,750mL,290,5835.099999999999,20.12103448275862
31163,Bonterra Viognier Orgnic,750mL,147,2056.53,13.990000000000002
31172,Luna di Luna Chard/Pnt Grig,1.5L,64,1407.36,21.99
31176,Penfld Bin 407 Cab Svgn Ausl,750mL,3,209.96999999999997,69.99
31186,Almaden Merlot Cal B/B,5L,660,11333.4,17.171818181818182
31194,Conn Crk Ltd Rls Np Cab Svgn,750mL,4,89.96,22.49
31195,Northstar Merlot Columbia,750mL,37,1106.6299999999999,29.908918918918914
31200,Banfi Rosso di Montalcino,750mL,270,5173.3,19.16037037037037
31201,Beringer Fndrs Est Cab Svgn,750mL,368,4304.32,11.696521739130434
31202,Beringer Fndrs Est Chard,750mL,154,1762.46,11.444545454545455
31203,Beringer Fndrs Est Merlot,750mL,231,2667.69,11.548441558441558
31204,Beringer Fndrs Est Svgn Bl,750mL,48,560.52,11.6775
31231,Nobilo Svgn Bl MarlborougH,750mL,722,8576.78,11.879196675900278
31233,Di Majo Norante Sangiovese,750mL,199,2375.01,11.934723618090453
31277,Landmark Overlook Chard,750mL,940,15030.6,15.99
31318,Ch de la Ragotiere Muscadet,750mL,63,692.37,10.99
31320,La Vieille Ferme Rose Vntoux,750mL,388,3262.12,8.407525773195877
31345,Cecchi Cern Chianti Clsc RSV,750mL,70,1609.3,22.99
31346,Florio Dry Marsala Italy,750mL,63,692.37,10.99
31347,Florio Sweet Marsala Italy,750mL,97,1066.03,10.99
31349,Big House Red Cal,750mL,965,6836.35,7.084300518134715
31356,Justin Isosceles Paso Roble,750mL,65,5199.349999999999,79.99
31384,Benton Lane Pnt Nr Ore,750mL,136,3541.64,26.041470588235292
31419,Sandeman Ruby Port,750mL,61,731.39,11.99
31452,Foxhorn SE Cab Svgn Australi,1.5L,227,2001.73,8.81819383259912
31454,Foxhorn SE Chard Australia,1.5L,807,6668.93,8.263853779429988
31456,Foxhorn SE Merlot Australia,1.5L,259,2274.41,8.781505791505792
31458,Foxhorn Wh Znfdl Cal,1.5L,204,1743.96,8.548823529411765
31465,Franzia Tap Chard,5L,2399,38858.01,16.197586494372658
31466,Ch Carignan Brdx,750mL,157,3458.43,22.028216560509552
31487,Barefoot Bubbly Brut Cve,750mL,1307,12726.93,9.73751338944147
31488,Barefoot Chard Cal,750mL,1254,7704.360000000001,6.143827751196173
31489,Barefoot Chard Cal,1.5L,1579,17539.21,11.107796073464216
31493,Barefoot Merlot Cal,750mL,807,4965.530000000001,6.153073110285007
31494,Barefoot Merlot Cal,1.5L,1004,11161.960000000001,11.117490039840638
31496,Barefoot Svgn Bl Cal,750mL,12,75.48,6.29
31497,Barefoot Svgn Bl Cal,1.5L,303,3348.97,11.052706270627063
31500,Barefoot Wh Znfdl Cal,750mL,357,2197.43,6.155266106442577
31501,Barefoot Wh Znfdl Cal,1.5L,117,1306.83,11.169487179487179
31502,Barefoot Znfdl Cal,750mL,24,150.96,6.29
31522,J Vineyards Pnt Nr RRV,750mL,1,32.99,32.99
31524,Rosemount Pnt Nr Ausl,750mL,67,663.33,9.90044776119403
31541,Morgan Winery Highland Chard,750mL,333,7016.67,21.071081081081083
31542,Morgan Winery Twelve Clones,750mL,350,9560.5,27.315714285714286
31558,J Lohr Los Osos Merlot,750mL,576,9246.24,16.0525
31561,Fess Parker Snt Barbr Pnt Nr,750mL,78,1718.22,22.02846153846154
31573,Martin/Weyrich Moscato Alleg,750mL,77,781.23,10.145844155844156
31581,Ch Graville Lacoste Graves,750mL,95,1619.05,17.04263157894737
31618,Chartron La Fleur Brdx Whit,750mL,352,3584.48,10.183181818181819
31621,Novellum Chardonnay RSV VDP,750mL,41,526.59,12.843658536585366
31787,Peter Vella Merlot Calif B/B,5L,234,3975.66,16.99
31788,Livingston Cab Svgn Cal,1.5L,6,47.940000000000005,7.990000000000001
31790,Dominio de Eguren Protocolo,750mL,141,1128.59,8.00418439716312
31796,Gekkeikan Sake Haiku Prm Sel,750mL,117,1285.83,10.99
31847,Saintsbury Carneros Pnt Nr,750mL,42,1385.58,32.989999999999995
31866,F Coppola Diamond Merlot,750mL,637,9548.63,14.989999999999998
31873,Peter Vella Cab Svgn Cal B/B,5L,28,475.7199999999999,16.99
31909,Catena Lunlunta Malbec Argn,750mL,791,16459.09,20.80795195954488
31910,Luna di Luna Merlot/Cab Ca'M,750mL,118,1178.82,9.99
31915,F Coppola Diamond Chard,750mL,1554,17879.14,11.505238095238095
31971,Trinchero Main St Cab Svgn,750mL,562,5052.38,8.99
31972,Trinchero Main St Chard,750mL,1,11.99,11.99
31978,Casa Lapostolle Merlot Chile,750mL,16,223.84,13.99
32054,Greg Norman Lmstn Cab/Merlot,750mL,416,6049.84,14.542884615384615
32055,Greg Norman Eden Vly Chard,750mL,49,725.51,14.806326530612244
32065,Rosemount Cab Svgn/Merlot,750mL,113,789.87,6.99
32074,Warre's Kings Tawny Porto,750mL,112,1454.88,12.99
32084,Heidsieck Brut Monopole Epe,750mL,179,5637.21,31.492793296089385
32090,Rutherford Ranch Cab Svgn,750mL,182,3638.18,19.99
32107,Erath Pnt Gris Ore,750mL,179,2358.21,13.174357541899441
32108,Erath Pnt Nr Oregon,750mL,934,14884.66,15.936466809421841
32136,Warre's 20-Yr Tawny Port,750mL,31,1394.69,44.99
32137,F Coppola Diamond Znfd,750mL,166,2488.34,14.99
32138,Bonterra Merlot Organic Mndc,750mL,205,2867.9500000000003,13.990000000000002
32203,Rancho Zabaco Heritage Znfdl,750mL,182,2366.18,13.00098901098901
32263,Lindemans Bin 65 Chard,1.5L,1016,11872.84,11.685866141732284
32294,Dom Chandon Brut,187mL,357,1748.43,4.897563025210085
32296,Clos du Bois RSV Merlot Alex,750mL,2,33.98,16.99
32303,Dynamite Merlot N Cst,750mL,33,395.67,11.99
32338,Stags Leap Svgn Bl Napa,750mL,17,458.83,26.99
32367,Cavit Pinot Noir Delle Vene,750mL,549,3869.51,7.048287795992715
32368,Cavit Pinot Noir Delle Vene,1.5L,692,9172.08,13.254450867052023
32479,Danzante Del Vnzi Pnt Grigio,750mL,291,3198.09,10.99
32508,C Krug Merlot Napa,750mL,116,2487.8399999999997,21.446896551724134
32543,Villa Cornaro Pinot Grigio,750mL,12,95.88,7.989999999999999
32545,Artesa Carneros Chard,750mL,533,8011.67,15.03127579737336
32546,Artesa Carneros Pnt Nr,750mL,486,9368.14,19.276008230452675
32592,Mionetto Frizzante Prosecco,750mL,85,1568.1499999999999,18.44882352941176
32604,Kendall Jackson Vt RSV Syrah,750mL,84,1098.4,13.076190476190478
32619,Schmitt Sohne Blue Rsl,1.5L,53,1010.4699999999999,19.065471698113207
32648,Beringer Classic Wh Znfdl,1.5L,1820,20599.8,11.318571428571428
32649,Beringer Classic Wh Merlot,1.5L,531,6498.6900000000005,12.238587570621469
32650,Beringer Fndrs Est Pnt Nr,750mL,116,1320.84,11.38655172413793
32652,Beringer Classic Wh Merlot,750mL,303,2079.97,6.8645874587458735
32669,Ch Ste Michelle Cold Crk Rsl,750mL,3,47.97,15.99
32670,Columbia Crest Vns Merlot/Ca,750mL,65,573.35,8.820769230769232
32675,Blackstone Cab Svgn Cal,750mL,343,3535.57,10.307784256559767
32679,Pepperwood Grove Merlot Cal,750mL,85,679.15,7.989999999999999
32749,Brancott Svgn Bl Marlboro,750mL,905,10191.95,11.26182320441989
32796,Warre's Otima 10-Yr Tawny,500mL,251,5023.49,20.01390438247012
32803,Truchard Carneros Chard,750mL,11,329.89,29.99
32805,Truchard Carneros Pnt Nr,750mL,35,1043.65,29.81857142857143
32807,Flag Hill De Chaunac Red NH,750mL,29,376.71,12.989999999999998
32809,Flag Hill Marechal Foch NH,750mL,54,701.46,12.99
32826,Rombauer Carneros Chard,750mL,698,24300.5,34.81446991404012
32827,Rombauer Merlot Napa,750mL,31,929.6899999999999,29.99
32831,Carpineto Dogajolo Tuscan Rd,750mL,4031,40570.69,10.064671297444804
